name,condition,conf_clear,conf_adverse,conf_drop_pct,ent_clear,ent_adverse,ent_rise,kl,mean_iou_adv,iou_adv_c0,iou_adv_c1,iou_adv_c2,iou_adv_c3,iou_adv_c4,iou_adv_c5,iou_adv_c6,iou_adv_c7,iou_adv_c8,iou_adv_c9,iou_adv_c10,iou_adv_c11,iou_adv_c12,iou_adv_c13,iou_adv_c14,iou_adv_c15,iou_adv_c16,iou_adv_c17,iou_adv_c18
GOPR0476_frame_001015,fog,0.9679309129714966,0.9533639550209045,0.01504958422639526,0.09188609570264816,0.1293598860502243,0.03747379034757614,3.160404682159424,0.4922868609428406,0.9825052618980408,0.7557711601257324,0.901441752910614,,,0.2473701685667038,0.0,0.3863360583782196,0.8443785309791565,0.5385245680809021,0.9779137969017029,,,0.7654879689216614,0.0,,,0.0,0.0
GOPR0476_frame_000926,fog,0.9522169828414917,0.9427192807197571,0.009974304379291442,0.13029326498508453,0.15576250851154327,0.02546924352645874,3.067653179168701,0.4505781829357147,0.9656452536582947,0.6295966506004333,0.7652857303619385,0.5794159770011902,0.0,0.0,0.0,0.3412322402000427,0.8108920454978943,0.00491322111338377,0.982025146484375,0.7702335715293884,,0.9094327688217163,0.0,,,,0.0
GOPR0476_frame_000948,fog,0.9383299350738525,0.9421499371528625,-0.004071064873357901,0.1642419397830963,0.15940161049365997,-0.00484032928943634,3.2993271350860596,0.4807164967060089,0.933750331401825,0.6208440661430359,0.8545451164245605,0.0,0.0636293962597847,0.27310895919799805,,0.2923378646373749,0.8366339802742004,0.09030036628246307,0.9738879203796387,,0.5858526825904846,0.9237232208251953,0.0,,,,0.28141677379608154
GOPR0476_frame_001060,fog,0.9512727856636047,0.9539366960525513,-0.002800364313044607,0.126114621758461,0.1256379634141922,-0.00047665834426879883,3.9353723526000977,0.5750478506088257,0.9534023404121399,0.7929247617721558,0.8568770885467529,0.0,0.0,0.5919942855834961,0.6360201239585876,,0.7858419418334961,,0.965916097164154,0.4020408093929291,,0.9155564904212952,,0.0,,,
GOPR0476_frame_000788,fog,0.9538132548332214,0.9293214082717896,0.02567782129315888,0.13029015064239502,0.1875707358121872,0.057280585169792175,2.9511489868164062,0.48229363560676575,0.710054874420166,0.021676596254110336,0.6090748310089111,0.5370303392410278,0.7881969213485718,0.5117152333259583,0.0,0.5419064164161682,0.9344515800476074,0.7137502431869507,0.981005847454071,0.0,0.0,0.8855416178703308,,,,,0.0
GOPR0476_frame_000874,fog,0.9551219940185547,0.9392204284667969,0.016648727057751774,0.1195221096277237,0.16645140945911407,0.04692929983139038,2.722926378250122,0.5418002009391785,0.9236394166946411,0.725674569606781,0.7928628921508789,0.8101817965507507,0.0,0.2906940281391144,0.0,0.0,0.7344013452529907,0.41428422927856445,0.9658728241920471,,,0.8439916372299194,,,,,
GOPR0476_frame_000859,fog,0.953984797000885,0.9153754115104675,0.04047169850827788,0.12573634088039398,0.22471056878566742,0.09897422790527344,3.0508668422698975,0.5438039302825928,0.9903862476348877,0.7489801049232483,0.7572981715202332,0.7208660840988159,0.1926271915435791,0.5456834435462952,0.0,0.0,0.8257358074188232,0.6827439665794373,0.9393178224563599,0.0,,0.6658124923706055,,,,,
GOPR0476_frame_000904,fog,0.9310941696166992,0.9349584579467773,-0.004150265799823735,0.1821039468050003,0.17688891291618347,-0.0052150338888168335,3.377117872238159,0.5018246173858643,0.9747453927993774,0.8018804788589478,0.8219429850578308,0.7561614513397217,0.0,0.15105679631233215,,0.43890273571014404,0.9205502867698669,0.739825427532196,0.9572091698646545,0.0,,0.8198660612106323,0.14522822201251984,0.0,0.0,,
GOPR0476_frame_000869,fog,0.9556918740272522,0.9496195912361145,0.006353808055321457,0.12065720558166504,0.1375550925731659,0.016897886991500854,3.2635486125946045,0.6355423331260681,0.9788625240325928,0.7916824221611023,0.7313903570175171,0.6663872599601746,0.0016380988527089357,0.33303046226501465,,0.8137902617454529,0.8380013108253479,0.6041015982627869,0.9764677286148071,0.027939142659306526,,0.8632168173789978,,,,,
GOPR0476_frame_000781,fog,0.9724491834640503,0.9385094046592712,0.03490133883897734,0.07881634682416916,0.16514292359352112,0.08632657676935196,3.1552371978759766,0.39609816670417786,0.747130274772644,0.4527747631072998,0.5443107485771179,,0.9567925333976746,0.045353151857852936,0.4566326439380646,0.0,0.6709437370300293,,0.7891808152198792,0.0,0.0,0.8822557926177979,,,,0.0,0.0
GOPR0476_frame_000931,fog,0.9593828320503235,0.96104896068573,-0.0017366671180461856,0.11292873322963715,0.11141101270914078,-0.0015177205204963684,2.758366107940674,0.37166592478752136,0.9918041825294495,0.7394338846206665,0.8976701498031616,,0.0,0.38916847109794617,0.03921568766236305,0.0,0.44232019782066345,,0.9706567525863647,0.0,0.0,0.7330536842346191,0.0,,,,0.0
GOPR0476_frame_000845,fog,0.9570488333702087,0.929901123046875,0.028366065652129287,0.11738865822553635,0.18937979638576508,0.07199113816022873,3.4038002490997314,0.544252336025238,0.9766608476638794,0.7261748313903809,0.8662135004997253,0.7622838616371155,0.0,0.3341672420501709,0.0,0.5454545617103577,0.8371898531913757,0.6710664629936218,0.9657710790634155,0.6088595390319824,0.0,0.8699432611465454,,,,,0.0
GOPR0476_frame_000944,fog,0.9379007816314697,0.9434616565704346,-0.005929065193869549,0.16269451379776,0.15530605614185333,-0.007388457655906677,4.808748245239258,0.4524308145046234,0.95919269323349,0.8353285789489746,0.7500303387641907,0.0,0.0,0.08037270605564117,,0.2792506515979767,0.7176175117492676,0.04608853906393051,0.9671967625617981,0.0,0.0,0.7453681230545044,,0.9535856246948242,,,
GOPR0476_frame_000769,fog,0.9557108283042908,0.9342057108879089,0.022501698792637085,0.1205800399184227,0.17561253905296326,0.05503249913454056,3.6584548950195312,0.5278095602989197,0.8151238560676575,0.4798404574394226,0.5768565535545349,0.07584504783153534,0.9430999159812927,0.16438010334968567,,0.3705807030200958,0.9387986063957214,0.6670040488243103,0.8597517013549805,0.1379091888666153,0.0,0.8323347568511963,,,,,
GOPR0476_frame_001011,fog,0.9645054936408997,0.9401782155036926,0.025222539472687606,0.09665068238973618,0.16633553802967072,0.06968485563993454,2.200881242752075,0.4432150423526764,0.9848864078521729,0.8449451923370361,0.6260534524917603,,0.37795835733413696,0.6432065963745117,0.0,0.44530385732650757,0.9008527994155884,0.10736498981714249,0.9650895595550537,0.10432802140712738,,0.20502091944217682,0.0,,,,0.0
GOPR0476_frame_001007,fog,0.9600143432617188,0.9301367998123169,0.031121975778685727,0.10899810492992401,0.19370515644550323,0.08470705151557922,3.665414571762085,0.3996937572956085,0.9476761221885681,0.7662432193756104,0.1607290506362915,0.0,0.0,0.8089550733566284,0.0,0.0,0.9096277356147766,0.6580532193183899,0.9804092049598694,0.0,0.0,0.8530885577201843,0.3103179335594177,,,,0.0
GP020475_frame_000100,fog,0.9694750905036926,0.9668323993682861,0.0027258989261647656,0.08647973090410233,0.0938267707824707,0.007347039878368378,2.756438970565796,0.4164106249809265,0.9737280607223511,0.9436560869216919,0.9726607203483582,0.0,0.0,0.0,0.0,0.0,0.859255850315094,,0.9830256104469299,0.0,,0.8432120680809021,,,0.0,0.6706214547157288,0.0
GP020475_frame_000061,fog,0.9419405460357666,0.9136478900909424,0.030036562035184216,0.16313405334949493,0.23621797561645508,0.07308392226696014,3.669072389602661,0.415728360414505,0.9103740453720093,0.0,0.5199521780014038,0.0,0.0,0.5643888115882874,0.4811142683029175,0.0,0.8260746002197266,0.7104647755622864,0.9620828628540039,,,0.8457455039024353,,,0.0,0.0,
GP020475_frame_000130,fog,0.960961639881134,0.9455017447471619,0.016087941840222737,0.10881499201059341,0.14914345741271973,0.04032846540212631,3.8510072231292725,0.4775235056877136,0.9639387726783752,0.9337368011474609,0.7852203249931335,0.2832644283771515,0.0,0.0,0.0,0.341317355632782,0.43911686539649963,0.0,0.9741197824478149,0.7337016463279724,,0.7533905506134033,,,,,
GP020475_frame_000088,fog,0.9738036394119263,0.9569532871246338,0.017303644628430277,0.07227857410907745,0.11418119072914124,0.04190261662006378,2.74774432182312,0.46312808990478516,0.8447281122207642,0.37881380319595337,0.8877564668655396,,,0.5711653828620911,0.28780636191368103,0.0,0.0,0.0,0.9911676049232483,,,0.6698427200317383,,,,,
GP020475_frame_000094,fog,0.9694828391075134,0.9692891240119934,0.00019981281329355105,0.08720820397138596,0.08451662957668304,-0.0026915743947029114,3.1126253604888916,0.5559808015823364,0.9742789268493652,0.927047848701477,0.9237627983093262,,0.0,0.0,0.0,0.18161633610725403,0.7326681613922119,,0.9794892072677612,,,0.840944230556488,,,,,
GP020475_frame_000125,fog,0.930084228515625,0.9220492243766785,0.008639006883688361,0.18159253895282745,0.21368704736232758,0.03209450840950012,3.225972890853882,0.4125880300998688,0.9462572932243347,0.9178770184516907,0.729801595211029,0.8622407913208008,0.0,0.1019076332449913,0.0,0.4476376175880432,0.865851640701294,0.0,0.943790078163147,0.0,0.0,0.786044716835022,0.0,,,0.0,
GP020475_frame_000189,fog,0.9464607238769531,0.9628786444664001,-0.01734664735872864,0.14586295187473297,0.10201604664325714,-0.04384690523147583,3.537008047103882,0.4173739552497864,0.9633960127830505,0.9438057541847229,0.9307301640510559,0.0,,0.056593406945466995,0.0,0.5884594321250916,0.2450963407754898,,0.982233464717865,0.09836497902870178,0.0,0.6169949173927307,0.4544578492641449,,,0.0,0.38047707080841064
GP020475_frame_000109,fog,0.953359842300415,0.9273372292518616,0.02729568796689105,0.12290000915527344,0.20086868107318878,0.07796867191791534,3.1686203479766846,0.4998636841773987,0.893175482749939,0.4398069977760315,0.8552795052528381,0.0,0.43621593713760376,0.18460355699062347,0.5112699270248413,0.44693639874458313,0.8307703137397766,0.0,0.9841144680976868,,,0.9160552620887756,,,0.0,,
GP020475_frame_000199,fog,0.9633937478065491,0.9477835893630981,0.01620330038155123,0.101931132376194,0.1399492472410202,0.0380181148648262,3.95058012008667,0.5524908900260925,0.9488523602485657,0.9617624878883362,0.7235136032104492,0.6200851202011108,,0.26263463497161865,0.0,0.8316358923912048,0.8787676692008972,,0.9828025698661804,,,0.6509667038917542,0.0,,0.8738508820533752,0.0,0.0
GP020475_frame_000173,fog,0.9441559910774231,0.9477519989013672,-0.003808700913663112,0.14921993017196655,0.13862015306949615,-0.010599777102470398,3.690793752670288,0.5752130150794983,0.9517531394958496,0.6367447376251221,0.8847371935844421,0.40135738253593445,0.051088374108076096,0.3618665933609009,0.5102788805961609,0.5736842155456543,0.48593834042549133,0.0,0.9911583662033081,0.5319955348968506,,0.7898454666137695,,,0.882534921169281,,
GP020475_frame_000081,fog,0.95918869972229,0.9464329481124878,0.013298479726158751,0.11502081900835037,0.1471194326877594,0.03209861367940903,4.0113420486450195,0.5616597533226013,0.9562123417854309,0.15352953970432281,0.7632919549942017,0.0,0.0,0.3746202886104584,0.7778578400611877,0.6979591846466064,0.8853864073753357,0.8926526308059692,0.9617518186569214,0.0,,0.8383145928382874,,,,,
GP020475_frame_000140,fog,0.9539108276367188,0.946204423904419,0.00807874638618443,0.12541405856609344,0.1436193734407425,0.018205314874649048,4.1063551902771,0.5309969782829285,0.9812527894973755,0.9414345622062683,0.8758607506752014,0.19613581895828247,0.0,0.01717599853873253,0.638225257396698,0.0008271298720501363,0.8643431663513184,0.0,0.9849461317062378,,,0.8717619180679321,,,,,
GP020475_frame_000054,fog,0.960595965385437,0.9377528429031372,0.023780156348389914,0.10636365413665771,0.17682534456253052,0.0704616904258728,2.9797489643096924,0.4000897705554962,0.9679964184761047,,0.33235618472099304,0.0,0.12266194820404053,0.29193994402885437,0.0,0.0,0.8097630143165588,0.5218281745910645,0.8998715281486511,0.0,,0.8546599745750427,,,,,
GP020475_frame_000229,fog,0.95647132396698,0.9377186894416809,0.019606060170692437,0.12426906079053879,0.1731853038072586,0.04891624301671982,3.723883867263794,0.5533685088157654,0.9697086811065674,0.9361138939857483,0.8036072254180908,0.6183668971061707,0.0,0.7505152225494385,,0.9008418321609497,0.9129815101623535,,0.9759647846221924,0.0,0.0,0.8790590763092041,0.0,,,0.0,
GP020475_frame_000119,fog,0.9406263828277588,0.9206882119178772,0.021196695161766033,0.1576761156320572,0.20928801596164703,0.051611900329589844,2.968810558319092,0.6139331459999084,0.8606606721878052,0.6431666016578674,0.7585225105285645,0.037025291472673416,0.0,0.48545604944229126,0.6715790629386902,0.5709892511367798,0.9067547917366028,0.6608279347419739,0.9549670219421387,0.5844605565071106,,0.8467211723327637,,,,,
GP020475_frame_000160,fog,0.9411814212799072,0.9414645433425903,-0.0003008156060814857,0.15834392607212067,0.16124488413333893,0.0029009580612182617,3.86676287651062,0.5170683264732361,0.9697877168655396,0.9296773076057434,0.7904410362243652,0.7174190282821655,0.0,0.15089306235313416,0.4763071835041046,0.009482759051024914,0.8093371391296387,0.31656137108802795,0.9670204520225525,0.0,,0.9375814199447632,,,0.0,,0.6815164685249329
GP020475_frame_000179,fog,0.9535946249961853,0.9546799063682556,-0.0011380950901371777,0.13131383061408997,0.12655679881572723,-0.004757031798362732,2.7884161472320557,0.7050970196723938,0.887556791305542,0.6974171996116638,0.8506925106048584,0.6338842511177063,0.4127182066440582,0.4150927662849426,,0.6903237700462341,0.9657968282699585,,0.8833740949630737,,,0.6141132712364197,,,,,
GP020475_frame_000194,fog,0.9122366309165955,0.9363115429878235,-0.02639108208483939,0.21721632778644562,0.17384015023708344,-0.04337617754936218,3.690068483352661,0.409792959690094,0.9066367149353027,0.7700594067573547,0.8740691542625427,0.8294599056243896,0.0,0.011638255789875984,0.0,0.0,0.923289954662323,0.07911771535873413,0.9763418436050415,0.0,,0.366489052772522,,,0.0,,
GP020475_frame_000135,fog,0.9400333762168884,0.9451423287391663,-0.005434862843370409,0.15571819245815277,0.15390515327453613,-0.0018130391836166382,3.352604866027832,0.5020663738250732,0.9913959503173828,0.9633649587631226,0.8023672103881836,0.42648670077323914,0.0,0.39768561720848083,0.0,0.303486704826355,0.824917197227478,0.0,0.9661540985107422,0.0,,0.8510039448738098,,,,,
GP020475_frame_000184,fog,0.9489142298698425,0.9555525183677673,-0.006995667489229946,0.13787347078323364,0.12502622604370117,-0.01284724473953247,3.820533037185669,0.5321623086929321,0.9807785749435425,0.9556452631950378,0.8648588061332703,0.43267929553985596,0.5048691034317017,0.0,0.0,0.0,0.8493251204490662,,0.9712991714477539,0.0,,0.9227133989334106,,,,,0.43594151735305786
GP020475_frame_000209,fog,0.9439758658409119,0.9470584988594055,-0.003265584531752555,0.1452660858631134,0.14773331582546234,0.002467229962348938,2.9018232822418213,0.4846195876598358,0.978466808795929,0.948112964630127,0.908945620059967,0.8462865352630615,0.0,0.1254700869321823,0.0,0.6159613132476807,0.937027096748352,,0.982454240322113,,0.0,0.2526901662349701,0.0,,,0.67387855052948,0.0
GP020475_frame_000204,fog,0.9182920455932617,0.9321186542510986,-0.015056874960008498,0.19724345207214355,0.19196921586990356,-0.00527423620223999,3.182992458343506,0.5356316566467285,0.9586100578308105,0.8419856429100037,0.7912895679473877,0.5955368280410767,,0.09649122506380081,0.0,,0.8594786524772644,,0.9826211333274841,0.0,,0.765934944152832,,,,,0.0
GOPR0351_frame_000071,night,0.9041544795036316,0.8377970457077026,0.07339169861597244,0.25722917914390564,0.4352991282939911,0.17806994915008545,2.522507905960083,0.13233935832977295,0.658197820186615,0.1145482137799263,0.022062785923480988,0.0,0.10567113012075424,0.422500342130661,0.0,0.0,0.5006654262542725,0.0019289060728624463,0.0,0.0,0.0,0.29185494780540466,,,0.0,,0.0
GOPR0351_frame_000055,night,0.9551226496696472,0.885428249835968,0.07296905704005047,0.1309310793876648,0.3150988221168518,0.184167742729187,1.4207196235656738,0.22756607830524445,0.712413489818573,0.04052194580435753,0.4194236397743225,,0.0,0.7251285314559937,0.0,0.013030302710831165,0.8304259777069092,0.0,0.005670322570949793,0.14499999582767487,0.0,0.29431071877479553,,,,,0.0
GOPR0351_frame_000061,night,0.9558448791503906,0.9074723124504089,0.050607130141144534,0.12441156059503555,0.260261207818985,0.13584964722394943,3.127610445022583,0.1404949277639389,0.48912525177001953,0.037868790328502655,0.445101797580719,0.0,0.0,0.3337736129760742,0.0,0.0,0.74690181016922,0.0,1.4952152923797257e-05,0.02774813212454319,0.0,0.02688971534371376,,,0.0,,
GOPR0351_frame_000774,night,0.9267046451568604,0.8437141180038452,0.08955445156252893,0.19769863784313202,0.4618125557899475,0.2641139179468155,2.165972948074341,0.17964181303977966,0.5580781102180481,0.0,0.16183705627918243,0.0,0.00048753307783044875,0.31554463505744934,0.0,0.7137428522109985,0.332815557718277,0.0016240546246990561,0.0,0.0,,0.6104974746704102,0.0,,,,0.0
GOPR0351_frame_000083,night,0.9372238516807556,0.8728855848312378,0.06864770465205379,0.16499651968479156,0.3480038642883301,0.1830073446035385,2.1913468837738037,0.11573740094900131,0.6774743795394897,0.0,0.10828107595443726,0.0,0.08461359143257141,0.04480471834540367,0.30475693941116333,0.0,0.5395250916481018,0.0,0.012576591223478317,0.0,0.0,0.11855219304561615,0.0,0.0,0.19268853962421417,,0.0
GOPR0351_frame_000761,night,0.9380720257759094,0.8818904757499695,0.05989044325308171,0.17824824154376984,0.3271012604236603,0.14885301887989044,1.359444260597229,0.19970086216926575,0.6654841899871826,0.07201946526765823,0.5003411173820496,0.0,0.0005128204938955605,0.36477357149124146,0.0,0.46434393525123596,0.6190257668495178,0.0010214156936854124,0.019895048812031746,0.10361923277378082,,0.5481904745101929,0.03568773344159126,,0.0,0.0,0.0
GOPR0351_frame_000822,night,0.9250602722167969,0.8924997448921204,0.03519827621033419,0.20831139385700226,0.31901267170906067,0.11070127785205841,1.2548025846481323,0.06763505190610886,0.7029207348823547,0.0,0.12244343012571335,0.0,0.041227906942367554,0.0,0.0,0.0,0.0,,0.0,,,0.012663684785366058,,0.0,0.0,,
GOPR0351_frame_000143,night,0.941243052482605,0.9088981747627258,0.034364001190688095,0.17020703852176666,0.2895813584327698,0.11937431991100311,2.2701222896575928,0.17825739085674286,0.5599155426025391,0.2658557891845703,0.6518035531044006,0.0,0.0,0.08782577514648438,0.0,0.3758407235145569,0.0,,0.0,0.0,0.0,0.0,,,,,0.5543621778488159
GOPR0351_frame_000099,night,0.936901867389679,0.9106306433677673,0.028040528742568432,0.17192469537258148,0.2631850242614746,0.09126032888889313,2.203047513961792,0.1705779731273651,0.6027921438217163,0.02365724742412567,0.1264716237783432,0.00186697777826339,0.0,0.21765486896038055,,0.11697027832269669,0.7775055766105652,0.05972382798790932,0.0010577971115708351,0.2680693566799164,0.0,0.5334779620170593,,0.0,,0.0,0.0
GOPR0351_frame_000814,night,0.9245409369468689,0.8679396510124207,0.061220961733889516,0.19869841635227203,0.3312968313694,0.132598415017128,1.9337488412857056,0.1486564725637436,0.695399284362793,0.07264860719442368,0.2741497755050659,0.0,0.0,0.0,,0.0,0.3987515866756439,,0.01042476762086153,,,0.48116016387939453,0.0,0.0,0.0,,
GOPR0351_frame_000065,night,0.9521000385284424,0.9232951402664185,0.030254066583175292,0.13423354923725128,0.21815373003482819,0.0839201807975769,2.7851507663726807,0.21765609085559845,0.6520907878875732,0.00029973822529427707,0.0,0.24121826887130737,,0.3509765565395355,0.0,0.11959654092788696,0.6432880759239197,0.0,0.00044418429024517536,0.0,,0.6039591431617737,,,,,
GOPR0351_frame_000067,night,0.947844386100769,0.89082270860672,0.06015932333263156,0.14417964220046997,0.28452083468437195,0.14034119248390198,3.3998396396636963,0.19719654321670532,0.6834584474563599,0.07055147737264633,0.11800850927829742,0.0,,0.41099488735198975,0.0,0.22768251597881317,0.6152383685112,0.0,0.0018987661460414529,0.0,,0.23852548003196716,,,,,
GOPR0351_frame_000081,night,0.9454949498176575,0.8870347142219543,0.061830298499927924,0.1539394110441208,0.3216187059879303,0.1676792949438095,2.162806749343872,0.11086666584014893,0.48263585567474365,0.0002381821977905929,0.12032599002122879,0.0,0.0,0.24842506647109985,0.24265208840370178,0.0,0.715099036693573,0.0,0.002030304865911603,0.0,0.0,0.0,,0.0,0.07332679629325867,,0.0
GOPR0351_frame_000748,night,0.9465613961219788,0.8633443713188171,0.08791508323173472,0.1507866233587265,0.3796314299106598,0.2288448065519333,3.115689277648926,0.05035168677568436,0.39420995116233826,0.0,0.10222842544317245,0.003313167719170451,0.0,0.0,,0.0,0.19968953728675842,0.0,0.0,,,0.027307434007525444,0.0,0.0,0.02852679044008255,,0.0
GOPR0351_frame_000651,night,0.9452942609786987,0.8890522718429565,0.05949680524088307,0.15031147003173828,0.3384861946105957,0.18817472457885742,2.5021586418151855,0.16257821023464203,0.643782377243042,0.012961735017597675,0.3806431293487549,0.0,0.5237733721733093,0.24715253710746765,0.018705036491155624,0.22178849577903748,0.052076306194067,0.012633859179913998,0.0,0.0,,0.0,,,,,
GOPR0351_frame_000712,night,0.9252283573150635,0.847503125667572,0.08400653762167244,0.20470277965068817,0.39225128293037415,0.18754850327968597,4.070606708526611,0.19052687287330627,0.857734203338623,0.18999254703521729,0.2695523798465729,0.0,0.0,0.43770602345466614,0.1692078858613968,0.0,0.5180831551551819,0.042534239590168,0.0,,,0.18256598711013794,0.0,0.0,,,
GOPR0351_frame_000770,night,0.9174927473068237,0.7397990822792053,0.1936730983568897,0.2163974940776825,0.7464420199394226,0.5300445258617401,3.6394119262695312,0.15060029923915863,0.4305114150047302,0.05937623232603073,0.0433846041560173,0.0,0.005921152886003256,0.634543776512146,0.0,0.7920404672622681,0.1196361780166626,0.09291048347949982,0.0005177536513656378,,0.0,0.06551879644393921,,0.0,0.014643780887126923,,
GOPR0351_frame_000085,night,0.9299219846725464,0.8618934750556946,0.07315507107755495,0.1928423047065735,0.37880557775497437,0.18596327304840088,2.58447527885437,0.25938940048217773,0.7818177342414856,0.0,0.2355203479528427,0.0,0.48454949259757996,0.43232035636901855,,0.56797856092453,0.7378750443458557,0.0,0.0,0.0,0.0,0.0,,,0.6507792472839355,0.0,
GOPR0351_frame_000079,night,0.9357168674468994,0.870472252368927,0.0697268764201327,0.1757708191871643,0.3590897023677826,0.1833188831806183,1.6581367254257202,0.21644333004951477,0.7697452902793884,0.05040375888347626,0.2548469603061676,0.0,0.018755605444312096,0.7040471434593201,0.0,0.3058892488479614,0.7064318060874939,0.0,0.0,0.0,0.0,0.6529735326766968,,0.0,0.0,,
GOPR0351_frame_000049,night,0.9470848441123962,0.8385352492332458,0.11461443439604214,0.1380251795053482,0.4092138409614563,0.2711886614561081,1.6654908657073975,0.20851516723632812,0.757338285446167,0.014377512969076633,0.4427855908870697,0.0,,0.5532140135765076,0.0,0.0,0.479223370552063,0.0,0.004944121930748224,,,0.25029903650283813,,0.0,,,
GOPR0351_frame_000089,night,0.9513653516769409,0.8837886452674866,0.07103128738084291,0.12951888144016266,0.33932965993881226,0.2098107784986496,1.809481143951416,0.23671454191207886,0.7949134707450867,0.012083769775927067,0.025471443310379982,0.0,0.11226999759674072,0.5767582654953003,,0.0,0.6418176293373108,0.37501561641693115,0.0,0.009046625345945358,,0.5299121141433716,,,,,0.0
GOPR0351_frame_000033,night,0.9465641379356384,0.7248977422714233,0.23418000369826733,0.14865252375602722,0.7105888724327087,0.5619363486766815,1.630342960357666,0.15686407685279846,0.7874174118041992,0.02717500366270542,0.2562193274497986,0.0,0.0,0.5671090483665466,0.0,0.514800488948822,0.26464998722076416,0.029766948893666267,0.0,0.0,0.0,0.0626869946718216,,0.0,,,0.0
GOPR0351_frame_000742,night,0.9505586624145508,0.8852194547653198,0.06873769031348724,0.13162332773208618,0.31175699830055237,0.1801336705684662,1.2491545677185059,0.24898838996887207,0.7096484899520874,0.06325948983430862,0.2821376323699951,0.0,0.08052928000688553,0.6638691425323486,0.0,0.07557052373886108,0.708447277545929,0.0,0.02953805774450302,,,0.6238490343093872,0.0,,,,
GOPR0351_frame_000818,night,0.9309395551681519,0.8039050698280334,0.13645835894532282,0.19473238289356232,0.5080298185348511,0.31329743564128876,1.7890576124191284,0.19832846522331238,0.7000141739845276,0.00025408348301425576,0.5384804606437683,0.0,0.030896760523319244,0.45066726207733154,0.0,0.5889176726341248,0.6829792857170105,0.0,0.0,0.0,0.0,0.18104590475559235,,0.0,,,0.0
GOPR0351_frame_000654,night,0.9290941953659058,0.92977374792099,-0.0007314140494683205,0.18846212327480316,0.19898615777492523,0.01052403450012207,4.088031768798828,0.17051930725574493,0.8143896460533142,0.49308475852012634,0.3356967866420746,,0.0,0.18507851660251617,0.2085428237915039,0.050273723900318146,0.09308905899524689,0.0,0.0,0.2577117085456848,,0.11992236971855164,,0.0,0.0,,0.0
GOPR0351_frame_000095,night,0.9531038999557495,0.9031794667243958,0.05238089227193669,0.13500826060771942,0.28198304772377014,0.14697478711605072,1.3687398433685303,0.2503834664821625,0.722017765045166,0.0,1.0498908523004502e-05,0.0,0.489357590675354,0.6974503993988037,0.0,0.17894737422466278,0.7485077977180481,0.10103830695152283,0.011104424484074116,,0.0,0.5569345355033875,,,,0.0,
GOPR0351_frame_000063,night,0.9283779859542847,0.8469409942626953,0.08771964872764981,0.19576379656791687,0.4233159124851227,0.2275521159172058,1.9970436096191406,0.12655721604824066,0.4848065972328186,0.0,0.2299700379371643,0.03751992806792259,0.0,0.23545531928539276,0.0,0.0,0.6560099720954895,,0.0,0.0,,0.0014818937052041292,,0.0,,,
GOPR0351_frame_000124,night,0.9575519561767578,0.9245795011520386,0.034434115525206636,0.11816749721765518,0.2162468433380127,0.09807934612035751,2.5369229316711426,0.19213451445102692,0.8771836757659912,0.1975921392440796,0.5500003099441528,0.0,0.0,0.00220056576654315,0.0,0.6968828439712524,0.4447100758552551,0.0,0.0,0.21106714010238647,0.0,0.476625919342041,,0.0,0.002158628311008215,0.0,0.0
GOPR0351_frame_000047,night,0.9476165771484375,0.8755338788032532,0.07606736661511505,0.14539644122123718,0.3181936740875244,0.17279723286628723,2.259228467941284,0.22565513849258423,0.7231468558311462,0.0001384201314067468,0.4738478660583496,0.0,,0.3009116053581238,0.0,0.6361613273620605,0.3480004668235779,0.0,0.0,,,0.0,,,,,
GOPR0351_frame_000825,night,0.9166315793991089,0.8851726651191711,0.034320128875942844,0.2184721976518631,0.3387145400047302,0.12024234235286713,1.8459621667861938,0.10958167910575867,0.7279869318008423,0.0018725056434050202,0.15936371684074402,0.0,0.02927600033581257,0.0,,0.0,0.0,,0.0,,,0.5060627460479736,0.0,0.0,0.0,,
GOPR0351_frame_000115,night,0.9429730176925659,0.864746630191803,0.08295718456781438,0.15763625502586365,0.32537373900413513,0.16773748397827148,2.149829149246216,0.2052416354417801,0.9276283979415894,0.19076794385910034,0.40666720271110535,0.0,0.0,0.106450155377388,0.0,0.3005678355693817,0.36681583523750305,0.2770814895629883,0.0,0.5313816666603088,0.0,0.3817475438117981,,,0.0,0.0,0.0
GOPR0351_frame_000809,night,0.9293595552444458,0.8778433203697205,0.05543197358836591,0.18819014728069305,0.33426740765571594,0.1460772603750229,2.0346221923828125,0.22467125952243805,0.5629234910011292,0.004328561946749687,0.5796089768409729,0.0,0.5819225907325745,0.1635802537202835,0.0,0.4605238139629364,0.5861809849739075,0.0,0.0004860054759774357,,,0.4305141568183899,0.0,0.0,0.0,,
GOPR0351_frame_000059,night,0.9552283883094788,0.9179838299751282,0.038990212602833384,0.12370090931653976,0.22023439407348633,0.09653348475694656,1.7081903219223022,0.16371160745620728,0.570415735244751,0.017295636236667633,0.5780725479125977,,0.0,0.05790003389120102,0.0,0.012281958013772964,0.7285732626914978,0.0,0.0,0.0,,0.0,,,,,
